"","salario","vacaciones","salario_por_hora","impuestos","sexo","mercado","categoria","distancia","vacaciones_num"
"270",30131.78,"23",14.4467438356164,404.89,"HOMBRE","NACIONAL","MANDO_MEDIO",56,22
"271",25254.01,"23",12.1080869863014,331.76,"HOMBRE","NACIONAL","TECNICO",59,22
"272",21628.09,"27",10.3696321917808,219.56,"HOMBRE","NACIONAL","TECNICO",68,26
"273",32648.37,"22",15.6533280821918,388.02,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",80,21
"274",30295.17,"22",14.5250815068493,366.25,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",44,21
"275",48063.65,"22",23.0442157534247,741.43,"HOMBRE","NACIONAL","MANDO_MEDIO",16,21
"276",34808.39,"24",16.688954109589,524.99,"HOMBRE","MUNDIAL","MANDO_MEDIO",6,23
"277",25179.38,"30",12.0723054794521,345.31,"HOMBRE","NACIONAL","TECNICO",58,29
"278",3700.17,"6",1.77405410958904,80.14,"HOMBRE","NACIONAL","TECNICO",56,5
"279",12129.31,"18",5.96453600280998,161.07,"HOMBRE","LOCAL O REGIONAL","TECNICO",26,17
"280",6356.4,"14",3.12573234984194,17.4,"MUJER","LOCAL O REGIONAL","TECNICO",4,13
"281",36671.81,"22",19.0079726027397,656.13,"MUJER","LOCAL O REGIONAL","MANDO_MEDIO",70,21
"282",38119.54,"22",19.7583694927805,871.41,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",6,21
"283",7139.06,"30",3.70036430951499,163.19,"HOMBRE","LOCAL O REGIONAL","TECNICO",19,29
"284",21098.94,"22",10.9361406886338,218.15,"MUJER","LOCAL O REGIONAL","TECNICO",26,21
"285",34328.01,"23",17.3248788752704,584.13,"MUJER","NACIONAL","MANDO_MEDIO",57,22
"286",39154.45,"23",19.7607173756309,603.03,"HOMBRE","NACIONAL","MANDO_MEDIO",59,22
"287",40476.84,"30",19.406704109589,606.94,"MUJER","NACIONAL","MANDO_MEDIO",27,29
"288",35582.38,"23",17.0600452054795,365.19,"MUJER","NACIONAL","MANDO_MEDIO",24,22
"289",35475.5,"23",17.008801369863,440.68,"HOMBRE","NACIONAL","MANDO_MEDIO",1,22
"290",8463.73,"20",6.24300421496312,138.2,"MUJER","MUNDIAL","TECNICO",39,19
"291",18835.7,"21",9.03081506849315,161.28,"HOMBRE","LOCAL O REGIONAL","TECNICO",26,20
"292",12145.24,"23",9.31689643835617,0,"MUJER","LOCAL O REGIONAL","TECNICO",1,22
"293",40029.5,"20",19.1922260273973,551.52,"HOMBRE","UNIÓN EUROPEA","MANDO_MEDIO",26,19
"294",4275.78,"5",2.05003150684931,25.08,"HOMBRE","NACIONAL","TECNICO",22,4
"295",9996.41,"22",10.6506651445967,127.68,"MUJER","LOCAL O REGIONAL","TECNICO",79,21
"296",14145.66,"21",7.13912184571017,99.67,"HOMBRE","NACIONAL","TECNICO",3,20
"297",13014.74,"24",6.23994383561644,0,"HOMBRE","MUNDIAL","TECNICO",14,23
"298",21645.69,"23",10.3780705479452,354.2,"HOMBRE","NACIONAL","TECNICO",73,22
"299",42246.17,"22",21.8973113661607,697.87,"MUJER","LOCAL O REGIONAL","MANDO_MEDIO",70,21
"300",15730.63,"22",8.15360310995927,144.2,"HOMBRE","LOCAL O REGIONAL","TECNICO",45,21
"301",16755.98,"22",8.23968106779066,111.71,"MUJER","LOCAL O REGIONAL","TECNICO",43,21
"302",32844.64,"21",15.7474301369863,406.09,"HOMBRE","NACIONAL","MANDO_MEDIO",46,20
"303",18671,"21",8.95184931506849,202,"HOMBRE","LOCAL O REGIONAL","TECNICO",67,20
"304",11320.32,"9",5.42755068493151,49.44,"MUJER","LOCAL O REGIONAL","TECNICO",32,8
"305",12753.52,"22",6.61048796741947,83.34,"MUJER","LOCAL O REGIONAL","TECNICO",76,21
"306",12400.37,"20",6.42744094779711,34.61,"HOMBRE","LOCAL O REGIONAL","TECNICO",51,19
"307",13535.81,"19",6.48977191780822,82.63,"HOMBRE","LOCAL O REGIONAL","TECNICO",76,18
"308",21238.88,"22",10.1830246575342,202.51,"HOMBRE","LOCAL O REGIONAL","TECNICO",5,21
"309",29546.45,"22",14.1661061643836,343.62,"HOMBRE","LOCAL O REGIONAL","TECNICO",66,21
"310",21714.82,"22",10.4112150684931,241.22,"HOMBRE","LOCAL O REGIONAL","TECNICO",42,21
"311",21162.65,"24",10.1464760273973,246.98,"HOMBRE","MUNDIAL","TECNICO",24,23
"312",90213.88,"30",46.760248796742,1652.9,"HOMBRE","NACIONAL","MANDO_MEDIO",58,29
"313",50382.07,"30",26.114364309515,921.71,"HOMBRE","NACIONAL","MANDO_MEDIO",61,29
"314",25999.96,"21",12.4657342465753,275.6,"MUJER","MUNDIAL","TECNICO",55,20
"315",51918.94,"24",24.8926424657534,768.99,"HOMBRE","NACIONAL","MANDO_MEDIO",73,23
"316",24375.95,"22",11.6870993150685,34.82,"MUJER","UNIÓN EUROPEA","TECNICO",73,21
"317",13609.81,"25",6.52525136986301,0,"MUJER","NACIONAL","TECNICO",20,24
"318",10924.72,"25",5.23787945205479,40.74,"MUJER","NACIONAL","TECNICO",44,24
"319",14928.6,"22",7.15754794520548,104.5,"MUJER","NACIONAL","TECNICO",14,21
"320",24540.7,"22",11.7660890410959,226.93,"HOMBRE","NACIONAL","TECNICO",19,21
"321",25725.15,"25",13.3340281377268,311.99,"HOMBRE","LOCAL O REGIONAL","TECNICO",5,24
"322",3677.88,"25",7.83718721461187,30.65,"MUJER","LOCAL O REGIONAL","TECNICO",71,24
"323",16041.53,"22",7.69114452054795,51.68,"MUJER","NACIONAL","TECNICO",54,21
"324",31885.92,"21",15.2877698630137,420.22,"HOMBRE","NACIONAL","MANDO_MEDIO",59,20
"325",21348.36,"21",10.2355150684932,270.07,"MUJER","NACIONAL","TECNICO",13,20
"326",12489.72,"30",5.98822191780822,0,"MUJER","LOCAL O REGIONAL","TECNICO",4,29
"327",75225.77,"24",36.06715,1066.8,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",44,23
"328",39196.87,"24",18.7930198630137,478.29,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",39,23
"329",6488.8,"8",3.11106849315068,27.61,"HOMBRE","LOCAL O REGIONAL","TECNICO",66,7
"330",10567.69,"11",5.33336914203317,129.13,"HOMBRE","LOCAL O REGIONAL","TECNICO",13,10
"331",34319.76,"22",16.4546794520548,537.66,"HOMBRE","MUNDIAL","MANDO_MEDIO",13,21
"332",22864.18,"22",10.9622780821918,199.83,"HOMBRE","MUNDIAL","TECNICO",49,21
"333",26272.12,"22",12.5962219178082,273.84,"HOMBRE","MUNDIAL","TECNICO",36,21
"334",6401.01,"11",4.91036383561644,20.7,"HOMBRE","LOCAL O REGIONAL","TECNICO",80,10
"335",66918.57,"22",34.6856712328767,1584.99,"MUJER","LOCAL O REGIONAL","MANDO_MEDIO",70,21
"336",64307.57,"22",33.3323206219919,1583.69,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",45,21
"337",38669.06,"22",20.0432002961866,592.93,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",56,21
"338",27891.9,"22",14.4571121806738,340.12,"HOMBRE","LOCAL O REGIONAL","TECNICO",67,21
"339",19641.86,"22",10.1808974453906,184.25,"MUJER","LOCAL O REGIONAL","TECNICO",6,21
"340",18225.46,"23",9.4467397260274,203.44,"HOMBRE","LOCAL O REGIONAL","TECNICO",26,22
"341",20835.41,"22",10.7995460940392,202.8,"HOMBRE","LOCAL O REGIONAL","TECNICO",49,21
"342",56832.89,"22",27.248645890411,721.34,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",14,21
"343",357.35,"30",1.71332191780822,2.26,"MUJER","LOCAL O REGIONAL","TECNICO",46,29
"344",18332.06,"27",8.78934383561644,137.59,"MUJER","NACIONAL","TECNICO",21,26
"345",13369.52,"27",6.41004383561644,78.97,"HOMBRE","NACIONAL","TECNICO",76,26
"346",12993.02,"27",8.3060401826484,63.65,"MUJER","NACIONAL","TECNICO",75,26
"347",6743.77,"17",4.31108584474886,17.1,"MUJER","NACIONAL","TECNICO",22,16
"348",3384.2,"22",3.81779210314263,7,"MUJER","NACIONAL","TECNICO",8,21
"349",2852.1,"22",1.36744520547945,17.68,"MUJER","NACIONAL","TECNICO",57,21
"350",20000,"23",9.58904109589041,200,"MUJER","UNIÓN EUROPEA","TECNICO",24,22
"351",21813.54,"25",10.2034600735048,335.59,"MUJER","NACIONAL","TECNICO",16,24
"352",38164.11,"25",17.8515716672235,458.08,"MUJER","NACIONAL","MANDO_MEDIO",14,24
"353",20606.88,"21",9.88001095890411,233.39,"HOMBRE","MUNDIAL","TECNICO",59,20
"354",20455.68,"22",9.80751780821918,171.14,"HOMBRE","NACIONAL","TECNICO",46,21
"355",7749.55,"22",4.9540502283105,0,"HOMBRE","NACIONAL","TECNICO",53,21
"356",22066.81,"22",10.8512588689849,241.36,"HOMBRE","NACIONAL","TECNICO",29,21
"357",24295.96,"22",11.6487479452055,318.89,"HOMBRE","NACIONAL","TECNICO",60,21
"358",15962.2,"26",7.6531095890411,71.51,"MUJER","NACIONAL","TECNICO",44,25
"359",17229.18,"23",8.26056575342466,112.5,"MUJER","NACIONAL","TECNICO",11,22
"360",18378.18,"22",8.81145616438356,250.57,"HOMBRE","NACIONAL","TECNICO",34,21
"361",9004.53,"22",8.63448082191781,0,"HOMBRE","LOCAL O REGIONAL","TECNICO",62,21
"362",23266.07,"22",11.1549650684931,322.19,"HOMBRE","NACIONAL","TECNICO",5,21
"363",132979.35,"23",68.926727138097,3566.08,"HOMBRE","NACIONAL","DIRECTIVO",1,22
"364",49468.71,"23",25.6409455757127,712.86,"HOMBRE","NACIONAL","MANDO_MEDIO",23,22
"365",44855.31,"23",23.2496978896705,568.5,"HOMBRE","NACIONAL","MANDO_MEDIO",55,22
"366",30737.23,"23",15.9319222510181,315.05,"MUJER","NACIONAL","MANDO_MEDIO",70,22
"367",29708.06,"22",15.3984761199556,441.24,"MUJER","LOCAL O REGIONAL","TECNICO",4,21
"368",17573.64,"22",9.10888411699371,155.62,"MUJER","LOCAL O REGIONAL","TECNICO",4,21
"369",20160.46,"21",9.66597397260274,197.79,"MUJER","MUNDIAL","TECNICO",55,20
"370",47069.89,"25",28.2096943493151,584.77,"MUJER","NACIONAL","MANDO_MEDIO",10,24
"371",53147.75,"25",31.8522474315068,638.83,"HOMBRE","NACIONAL","MANDO_MEDIO",71,24
"372",65435.71,"25",31.3732856164384,1131.81,"MUJER","MUNDIAL","MANDO_MEDIO",55,24
"373",43284.76,"22",22.435640133284,602.97,"HOMBRE","MUNDIAL","MANDO_MEDIO",72,21
"374",43555.43,"22",22.575935579415,725.9,"MUJER","MUNDIAL","MANDO_MEDIO",38,21
"375",8737.52,"24",9.85699274778404,0,"MUJER","LOCAL O REGIONAL","TECNICO",4,23
"376",21712.63,"22",10.4101650684931,170.21,"HOMBRE","LOCAL O REGIONAL","TECNICO",43,21
"377",101739.35,"23",48.7791404109589,1641.22,"HOMBRE","NACIONAL","MANDO_MEDIO",50,22
"378",33335.22,"22",15.9826397260274,459.85,"MUJER","MUNDIAL","MANDO_MEDIO",9,21
"379",30392.55,"22",14.5717705479452,405.82,"HOMBRE","MUNDIAL","MANDO_MEDIO",21,21
"380",28951.92,"22",13.8810575342466,327.92,"HOMBRE","MUNDIAL","TECNICO",41,21
"381",102370.93,"24",49.081952739726,0,"HOMBRE","MUNDIAL","MANDO_MEDIO",57,23
"382",79935.1,"23",38.3250479452055,2398.05,"MUJER","LOCAL O REGIONAL","MANDO_MEDIO",53,22
"383",9650.29,"22",4.8703698630137,29.33,"MUJER","NACIONAL","TECNICO",57,21
"384",13006.91,"22",6.56441023792358,165.6,"MUJER","NACIONAL","TECNICO",45,21
"385",36994.17,"29",17.7369308219178,506.31,"HOMBRE","MUNDIAL","MANDO_MEDIO",10,28
"386",17156.88,"22",8.89286634579785,147.9,"HOMBRE","NACIONAL","TECNICO",74,21
"387",23948.12,"22",12.4129463161792,227.66,"HOMBRE","UNIÓN EUROPEA","TECNICO",62,21
"388",13373.01,"28",7.32767671232877,72.08,"MUJER","LOCAL O REGIONAL","TECNICO",62,27
"389",52941.55,"28",25.3829349315068,901.77,"HOMBRE","MUNDIAL","MANDO_MEDIO",47,27
"390",4009.11,"30",15.3774082191781,29.59,"HOMBRE","LOCAL O REGIONAL","TECNICO",53,29
"391",44096.64,"29",21.1422246575342,645,"HOMBRE","MUNDIAL","MANDO_MEDIO",67,28
"392",18537.08,"26",8.88764109589041,224.59,"HOMBRE","NACIONAL","TECNICO",57,25
"393",17794.21,"26",8.5314705479452,201.5,"HOMBRE","NACIONAL","TECNICO",39,25
"394",13933.37,"15",6.3622694063927,132.14,"MUJER","MUNDIAL","TECNICO",56,14
"395",19120.2,"25",9.16721917808219,167.95,"HOMBRE","MUNDIAL","TECNICO",25,24
"396",8064.19,"27",7.73278493150685,34.22,"MUJER","LOCAL O REGIONAL","TECNICO",17,26
"397",20957.8,"27",10.0482602739726,249.3,"HOMBRE","LOCAL O REGIONAL","TECNICO",68,26
"398",24457.89,"27",11.7263856164384,129.66,"HOMBRE","LOCAL O REGIONAL","TECNICO",32,26
"399",19114.39,"25",10.4736383561644,438.09,"MUJER","LOCAL O REGIONAL","TECNICO",32,24
"400",21883.79,"26",10.4922280821918,233.54,"HOMBRE","MUNDIAL","TECNICO",73,25
"401",22207.4,"26",10.6473835616438,275.57,"HOMBRE","MUNDIAL","TECNICO",79,25
"402",4244.63,"29",8.14038630136986,0,"MUJER","NACIONAL","TECNICO",77,28
"403",18460.27,"22",11.8010858447489,132.44,"MUJER","LOCAL O REGIONAL","TECNICO",12,21
"404",27102.6,"20",12.994397260274,429.12,"HOMBRE","NACIONAL","TECNICO",22,19
"405",68964.63,"22",33.0652335616438,1302.35,"HOMBRE","NACIONAL","MANDO_MEDIO",33,21
"406",7122,"30",3.41465753424658,0,"HOMBRE","LOCAL O REGIONAL","TECNICO",12,29
"407",21874.34,"23",10.487697260274,210.89,"HOMBRE","NACIONAL","TECNICO",36,22
"408",60409.56,"26",30.4878817591925,1303.79,"HOMBRE","NACIONAL","MANDO_MEDIO",54,25
"409",40714.61,"26",19.5207034246575,698.59,"HOMBRE","MUNDIAL","MANDO_MEDIO",3,25
"410",2571.51,"5",24.6583150684932,4.41,"HOMBRE","LOCAL O REGIONAL","TECNICO",30,4
"411",12119.06,"28",5.81050821917808,109,"HOMBRE","NACIONAL","TECNICO",38,27
"412",13068.79,"21",6.26585821917808,110.04,"HOMBRE","LOCAL O REGIONAL","TECNICO",3,20
"413",28914.14,"22",14.9869663087745,343.21,"HOMBRE","LOCAL O REGIONAL","TECNICO",62,21
"414",18440.37,"22",9.5581332839689,81.91,"HOMBRE","LOCAL O REGIONAL","TECNICO",34,21
"415",22113.23,"23",10.6022335616438,212.98,"MUJER","LOCAL O REGIONAL","TECNICO",10,22
"416",22103.56,"24",10.597597260274,220.45,"HOMBRE","LOCAL O REGIONAL","TECNICO",49,23
"417",20292.52,"28",9.7292904109589,244.86,"HOMBRE","LOCAL O REGIONAL","TECNICO",79,27
"418",23076.87,"28",11.064252739726,314.66,"HOMBRE","LOCAL O REGIONAL","TECNICO",3,27
"419",16630.21,"30",9.11244383561644,112.52,"HOMBRE","LOCAL O REGIONAL","TECNICO",38,29
"420",22420.19,"23",10.7494061643836,194,"MUJER","NACIONAL","TECNICO",44,22
"421",14626.72,"30",7.01281095890411,42.61,"HOMBRE","NACIONAL","TECNICO",67,29
"422",6381.91,"22",3.0598198630137,27.05,"HOMBRE","UNIÓN EUROPEA","TECNICO",69,21
"423",9677.47,"25",5.01608959644576,27.67,"MUJER","LOCAL O REGIONAL","TECNICO",75,24
"424",83145.74,"25",39.864395890411,2847.85,"HOMBRE","UNIÓN EUROPEA","MANDO_MEDIO",79,24
"425",34741.81,"25",16.6570321917808,749.84,"HOMBRE","UNIÓN EUROPEA","MANDO_MEDIO",53,24
"426",9516.88,"21",5.21472876712329,102.06,"MUJER","NACIONAL","TECNICO",14,20
"427",23202.32,"24",11.1244,239.91,"MUJER","NACIONAL","TECNICO",21,23
"428",20784.3,"22",9.96507534246575,208.22,"HOMBRE","NACIONAL","TECNICO",72,21
"429",45859.37,"29",21.9873691780822,668.09,"HOMBRE","MUNDIAL","MANDO_MEDIO",47,28
"430",16629.69,"25",7.97313904109589,181.41,"HOMBRE","NACIONAL","TECNICO",49,24
"431",25632.9,"22",12.2897465753425,336.91,"MUJER","MUNDIAL","TECNICO",35,21
"432",15748.73,"27",7.74437021426063,90.22,"MUJER","LOCAL O REGIONAL","TECNICO",68,26
"433",11818.03,"11",6.12559866716031,74.76,"HOMBRE","NACIONAL","TECNICO",36,10
"434",22687.77,"26",10.8776979452055,191.55,"HOMBRE","MUNDIAL","TECNICO",47,25
"435",61156.06,"22",29.321398630137,1362.88,"HOMBRE","NACIONAL","MANDO_MEDIO",28,21
"436",55230.43,"27",26.4803431506849,1388.58,"HOMBRE","NACIONAL","MANDO_MEDIO",32,26
"437",38522.31,"27",18.4696006849315,952.7,"HOMBRE","NACIONAL","MANDO_MEDIO",42,26
"438",37570.5,"26",18.0132534246575,1149.36,"HOMBRE","MUNDIAL","MANDO_MEDIO",80,25
"439",35018.7,"26",16.7897876712329,707.32,"HOMBRE","MUNDIAL","MANDO_MEDIO",32,25
"440",4939.52,"12",4.73652602739726,17.8,"MUJER","LOCAL O REGIONAL","TECNICO",29,11
"441",53869.17,"25",26.4899325605901,986.92,"MUJER","NACIONAL","MANDO_MEDIO",10,24
"442",15537.75,"26",7.44960616438356,83.53,"MUJER","LOCAL O REGIONAL","TECNICO",17,25
"443",30584.4,"30",14.6637534246575,556.08,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",62,29
"444",16377.68,"30",7.85231232876712,178.67,"HOMBRE","LOCAL O REGIONAL","TECNICO",3,29
"445",16878,"23",12.9475068493151,144.72,"MUJER","NACIONAL","TECNICO",72,22
"446",22539.8,"24",10.8067534246575,109.6,"HOMBRE","NACIONAL","TECNICO",21,23
"447",31878.23,"24",15.2840828767123,298.14,"HOMBRE","NACIONAL","MANDO_MEDIO",69,23
"448",16826.61,"22",8.72167863754165,162.68,"MUJER","NACIONAL","TECNICO",67,21
"449",27408.43,"19",13.4779775201967,432.11,"HOMBRE","NACIONAL","TECNICO",67,18
"450",6439.36,"15",6.17472876712329,33.04,"HOMBRE","MUNDIAL","TECNICO",6,14
"451",13955.93,"22",6.69119931506849,147.86,"HOMBRE","LOCAL O REGIONAL","TECNICO",6,21
"452",13500,"23",6.47260273972603,154.29,"HOMBRE","LOCAL O REGIONAL","TECNICO",71,22
"453",6145,"23",2.94623287671233,26.31,"HOMBRE","LOCAL O REGIONAL","TECNICO",69,22
"454",37987.56,"25",18.2132136986301,517.59,"HOMBRE","NACIONAL","MANDO_MEDIO",16,24
"455",30839,"22",14.7858219178082,360,"MUJER","LOCAL O REGIONAL","MANDO_MEDIO",60,21
"456",23950.68,"22",11.483202739726,370.49,"MUJER","LOCAL O REGIONAL","TECNICO",61,21
"457",25374.62,"22",12.8062249459265,292.27,"MUJER","LOCAL O REGIONAL","TECNICO",42,21
"458",28258.64,"22",14.2617505407354,436.72,"HOMBRE","LOCAL O REGIONAL","TECNICO",43,21
"459",23148.58,"22",11.9985235098112,259.9,"MUJER","LOCAL O REGIONAL","TECNICO",45,21
"460",17711.46,"22",9.18031988152536,187.01,"HOMBRE","LOCAL O REGIONAL","TECNICO",68,21
"461",19773.48,"24",12.6405808219178,196.55,"MUJER","NACIONAL","TECNICO",76,23
"462",22458.48,"22",11.0438609062171,171.28,"HOMBRE","NACIONAL","TECNICO",62,21
"463",40288.98,"22",20.8828478341355,622.6,"MUJER","NACIONAL","MANDO_MEDIO",26,21
"464",66484.04,"25",34.4604427989633,1574.43,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",46,24
"465",18307.22,"18",8.77743424657534,194.22,"HOMBRE","LOCAL O REGIONAL","TECNICO",26,17
"466",12043.05,"20",5.77406506849315,216.97,"HOMBRE","NACIONAL","TECNICO",17,19
"467",23428.92,"25",11.2330438356164,228.16,"HOMBRE","NACIONAL","TECNICO",39,24
"468",25000,"28",11.986301369863,289.66,"HOMBRE","LOCAL O REGIONAL","TECNICO",28,27
"469",38753.92,"25",20.0871854868567,567.96,"HOMBRE","NACIONAL","MANDO_MEDIO",8,24
"470",19722.06,"25",9.95345493871665,197.72,"MUJER","LOCAL O REGIONAL","TECNICO",31,24
"471",4665,"20",5.96438356164384,11.63,"MUJER","MUNDIAL","TECNICO",55,19
"472",6647.6,"30",7.49930701047542,0,"HOMBRE","LOCAL O REGIONAL","TECNICO",73,29
"473",24133.61,"22",11.5709089041096,304.59,"HOMBRE","UNIÓN EUROPEA","TECNICO",47,21
"474",34100,"22",18.6849315068493,930,"MUJER","LOCAL O REGIONAL","MANDO_MEDIO",16,21
"475",12931.95,"21",6.20025,140.66,"HOMBRE","LOCAL O REGIONAL","TECNICO",70,20
"476",23570.21,"22",12.9151835616438,213.04,"MUJER","LOCAL O REGIONAL","TECNICO",16,21
"477",18206.13,"22",9.97596164383562,172.59,"MUJER","LOCAL O REGIONAL","TECNICO",18,21
"478",23607,"30",11.3184246575342,218,"HOMBRE","UNIÓN EUROPEA","TECNICO",59,29
"479",48171.33,"22",24.9684790818215,788.35,"MUJER","LOCAL O REGIONAL","MANDO_MEDIO",63,21
"480",20329.26,"24",9.74690547945205,203.15,"MUJER","NACIONAL","TECNICO",53,23
"481",1662.8,"28",6.37786301369863,3.33,"MUJER","LOCAL O REGIONAL","TECNICO",31,27
"482",16501.83,"22",7.91183630136986,179.32,"HOMBRE","LOCAL O REGIONAL","TECNICO",50,21
"483",10364.04,"21",4.9690602739726,0,"MUJER","LOCAL O REGIONAL","TECNICO",60,20
"484",41339.98,"27",21.4276090336912,729.17,"MUJER","NACIONAL","MANDO_MEDIO",42,26
"485",20488.54,"26",9.82327260273973,128.38,"HOMBRE","LOCAL O REGIONAL","TECNICO",77,25
"486",50724.96,"22",25.6001961067051,1023.28,"HOMBRE","UNIÓN EUROPEA","MANDO_MEDIO",41,21
"487",13389.89,"11",6.75769502523432,294.53,"HOMBRE","UNIÓN EUROPEA","TECNICO",73,10
"488",19905.14,"22",10.3173624583488,204.55,"MUJER","NACIONAL","TECNICO",28,21
"489",2971.13,"22",2.27922301369863,12.25,"MUJER","NACIONAL","TECNICO",21,21
"490",9394.8,"22",6.6731202435312,15.66,"MUJER","NACIONAL","TECNICO",2,21
"491",17375.12,"30",9.00598593113662,135.81,"HOMBRE","LOCAL O REGIONAL","TECNICO",21,29
"492",17375.12,"30",9.00598593113662,180.64,"HOMBRE","LOCAL O REGIONAL","TECNICO",58,29
"493",72956.22,"25",34.9790095890411,2024.76,"HOMBRE","NACIONAL","MANDO_MEDIO",39,24
"494",29909.43,"25",14.3401376712329,444.18,"HOMBRE","NACIONAL","TECNICO",52,24
"495",25027,"25",11.9992465753425,326.63,"HOMBRE","NACIONAL","TECNICO",21,24
"496",32273.23,"23",15.4734664383562,586.79,"HOMBRE","NACIONAL","MANDO_MEDIO",21,22
"497",35482.27,"22",17.012047260274,461.1,"HOMBRE","UNIÓN EUROPEA","MANDO_MEDIO",46,21
"498",30181.61,"28",14.4706349315068,302.17,"HOMBRE","NACIONAL","MANDO_MEDIO",42,27
"499",32642.81,"28",15.6506623287671,451.25,"HOMBRE","NACIONAL","MANDO_MEDIO",8,27
"500",21114,"30",10.1231506849315,297.52,"MUJER","NACIONAL","TECNICO",10,29
"501",36925,"21",17.7037671232877,426.36,"HOMBRE","NACIONAL","MANDO_MEDIO",3,20
"502",27364.44,"26",13.1199369863014,364.74,"MUJER","UNIÓN EUROPEA","TECNICO",10,25
"503",31096.7,"18",14.9093767123288,591.66,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",66,17
"504",24661.59,"22",11.82405,258.51,"MUJER","LOCAL O REGIONAL","TECNICO",28,21
"505",23005.34,"29",11.0299575342466,97.51,"HOMBRE","LOCAL O REGIONAL","TECNICO",9,28
"506",6464.1,"24",20.6615068493151,85.3,"HOMBRE","NACIONAL","TECNICO",28,23
"507",21454.55,"22",10.2864280821918,169.34,"HOMBRE","NACIONAL","TECNICO",71,21
"508",29508,"22",14.1476712328767,315.34,"HOMBRE","MUNDIAL","TECNICO",38,21
"509",22255.96,"21",10.6706657534247,204.61,"MUJER","UNIÓN EUROPEA","TECNICO",9,20
"510",24051.46,"21",11.5315219178082,203.7,"MUJER","UNIÓN EUROPEA","TECNICO",20,20
"511",10739.54,"10",5.14909452054795,154.42,"HOMBRE","UNIÓN EUROPEA","TECNICO",42,9
"512",19582.57,"20",9.38890342465753,195.83,"MUJER","NACIONAL","TECNICO",35,19
"513",42420,"20",21.9874120696038,575.7,"HOMBRE","MUNDIAL","MANDO_MEDIO",63,19
"514",24581.78,"22",12.7413891151425,365.83,"MUJER","NACIONAL","TECNICO",50,21
"515",23104.54,"22",11.9756964087375,320.42,"HOMBRE","NACIONAL","TECNICO",76,21
"516",28512.98,"22",13.6706068493151,280.39,"HOMBRE","LOCAL O REGIONAL","TECNICO",34,21
"517",16535.59,"30",7.92802260273973,24.13,"HOMBRE","LOCAL O REGIONAL","TECNICO",76,29
"518",27826.43,"22",13.3414390410959,249.71,"HOMBRE","LOCAL O REGIONAL","TECNICO",79,21
"519",46597.01,"22",22.3410321917808,572.69,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",64,21
"520",7777.4,"10",3.7288904109589,26.24,"HOMBRE","LOCAL O REGIONAL","TECNICO",21,9
"521",45649.35,"28",23.0386049026676,711.48,"MUJER","LOCAL O REGIONAL","MANDO_MEDIO",63,27
"522",16247.97,"28",51.9341506849315,169.86,"MUJER","LOCAL O REGIONAL","TECNICO",23,27
"523",18299.55,"28",11.6983424657534,258.31,"MUJER","LOCAL O REGIONAL","TECNICO",58,27
"524",82000.66,"28",39.3153849315068,1771.62,"HOMBRE","LOCAL O REGIONAL","MANDO_MEDIO",38,27
"525",32400.31,"28",15.5343952054795,365.85,"MUJER","LOCAL O REGIONAL","MANDO_MEDIO",43,27
"526",24879.63,"26",11.9285897260274,250.53,"MUJER","LOCAL O REGIONAL","TECNICO",78,25
"527",33115.54,"30",15.8773136986301,375.94,"HOMBRE","MUNDIAL","MANDO_MEDIO",32,29
"528",5734.96,"8",4.58273059360731,36.38,"HOMBRE","MUNDIAL","TECNICO",3,7
"529",24977.43,"22",11.9754801369863,258.07,"HOMBRE","LOCAL O REGIONAL","TECNICO",29,21
"530",65588,"22",31.446301369863,1408.22,"HOMBRE","MUNDIAL","MANDO_MEDIO",71,21
"531",11873.3,"22",5.69267808219178,89.51,"HOMBRE","MUNDIAL","TECNICO",58,21
"532",28271.28,"28",15.4911123287671,405.4,"MUJER","LOCAL O REGIONAL","TECNICO",23,27
"533",24742.1,"22",12.824487226953,318.8,"MUJER","LOCAL O REGIONAL","TECNICO",3,21
"534",13791.36,"22",6.61229589041096,150.45,"HOMBRE","NACIONAL","TECNICO",1,21
"535",34589.28,"23",16.583901369863,628.9,"MUJER","NACIONAL","MANDO_MEDIO",78,22
"536",41110.5,"22",22.526301369863,631.61,"MUJER","LOCAL O REGIONAL","MANDO_MEDIO",19,21
